Id,Category,SubCategory,Product,Price,Store,Notes
3827,Personal Care,HEALTH & BEAUTY,RiRi by Rihanna Gift Set,$24.99,Belk,Doorbuster; Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3828,Personal Care,HEALTH & BEAUTY,Rite Aid Acetaminophen Extra Strength Caplets,$1.00,Rite Aid,11/22-11/24; Doors open Friday at 7am
3829,Personal Care,HEALTH & BEAUTY,Rite Aid Mouthwash,Buy 1 Get 2 Free,Rite Aid,11/22-11/24; Doors open Friday at 7am
3830,Personal Care,HEALTH & BEAUTY,"Rite Aid Omeprazole, 42ct Orallly Dissolving Tablets",$13.99,Rite Aid,11/22-11/24; Doors open Friday at 7am
3831,Personal Care,HEALTH & BEAUTY,Rite Aid Toothbrush,Buy 1 Get 2 Free,Rite Aid,11/22-11/24; Doors open Friday at 7am
3832,Personal Care,HEALTH & BEAUTY,Salonpas Patches,2 for $10.00,Rite Aid,11/22-11/24; Doors open Friday at 7am
3833,Personal Care,HEALTH & BEAUTY,Scuni Elastics,$3.00,Rite Aid,Get $3 Bonus Cash; 11/22-11/24; Doors open Friday at 7am
3834,Personal Care,HEALTH & BEAUTY,Sephora Collection In the Blink of an Eye Eyeshadow Palette ,$5.00,JcPenney,Doors open 2pm Thursday
3835,Personal Care,HEALTH & BEAUTY,Sephora Collection Midnight Surprise Special Face Set,$10.00,JcPenney,Doors open 2pm Thursday
3836,Personal Care,HEALTH & BEAUTY,Sephora Collection The Enchanting Glow Face Palette,$10.00,JcPenney,Doors open 2pm Thursday
3837,Personal Care,HEALTH & BEAUTY,"Skincare Tools, All",25% off,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3838,Personal Care,HEALTH & BEAUTY,Smashbox Love Edit Palette Created for Macy's,$20.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3839,Personal Care,HEALTH & BEAUTY,Tarte Partners in Crime Color Collection Created for Macy's,$14.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3840,Personal Care,HEALTH & BEAUTY,Tarte Turn Up the Glam Eye Set Created for Macy's,$19.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3841,Personal Care,HEALTH & BEAUTY,Tonymoly I'm Avocado Sheet Mask & Hand Cream Set,$10.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3842,Personal Care,HEALTH & BEAUTY,Too Faced Sexy Prime Time,$12.00,JcPenney,Doors open 2pm Thursday
3843,Personal Care,HEALTH & BEAUTY,Urban Decay All Nighter Setting Spray Ornament,$14.00,JcPenney,Doors open 2pm Thursday
3844,Personal Care,HEALTH & BEAUTY,Urban Decay Naked Petite Heart Palette,$14.50,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3845,Personal Care,HEALTH & BEAUTY,Urban Decay Troublemaker Mascara,$10.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3846,Personal Care,HEALTH & BEAUTY,Versace Man Eau Fraiche 1.7oz eau de toilette,$49.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3847,Personal Care,HEALTH & BEAUTY,Vince Camuto Men's Solare Eau de Toilette Spray,$25.00,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3848,Personal Care,HEALTH & BEAUTY,Vivarin Caffeine Alertness Aid,2 for $10.00,Rite Aid,11/22-11/24; Doors open Friday at 7am
3849,Personal Care,HEALTH & BEAUTY,VO5 Hair Care,5 for $10.00,Rite Aid,11/22-11/24; Doors open Friday at 7am
3850,Personal Care,HEALTH & BEAUTY,Waterpik Cordless Plus Flosser ,$49.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3851,Personal Care,HEALTH & BEAUTY,Waterpik Ultra & Nano Water Flosser Combo,$59.99,Costco,Limit 5; Early Start Online Only 11/22; Available in store 11/23-11/26; Doors open Friday at 9am
3852,Personal Care,HEALTH & BEAUTY,Waterpik Ultra Water Flosser,$49.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3853,Personal Care,HEALTH & BEAUTY,Waterpik Ultra Water Flossers,25% Off,Best Buy,Doors open 5pm Thursday
3854,Personal Care,HEALTH & BEAUTY,Yardley Hand Soap,$1.00,Rite Aid,11/22-11/24; Doors open Friday at 7am
3855,Personal Care,HEALTH & BEAUTY,Yes To Best of Masking Gift Set,Buy One Get One 50% Off,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3856,Personal Care,HEALTH & BEAUTY,Yes to Facial Cleaning Wipes,Buy 1 Get 2 Free,Rite Aid,11/22-11/24; Doors open Friday at 7am
3857,Baby,Baby,Baby Einstein Sea & Explore Walker,$29.99,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3858,Baby,Baby,Chicco Bravo Travel System,$279.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3859,Baby,Baby,Fisher Price Newborn to Toddler Portable Rocker,$39.99,JcPenney,Excluded from coupon offer; Doors open 2pm Thursday
3860,Baby,Baby,Fisher Price Smart Stages Stroll & Learn Walker,$23.99,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3861,Baby,Baby,Graco 4-Ever Convertible Car Seat,$164.99,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3862,Baby,Baby,Graco Pack 'n Play Playard in Carnival,$24.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3863,Baby,Baby,Infantino Go Forward Baby Carrier,$39.99,JcPenney,Excluded from coupon offer; Doors open 2pm Thursday
3864,Baby,Baby,LILLEbaby Complete All Seasons Carrier,$62.50,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3865,Baby,Baby,Owlet Smart Sock 2 Baby Oxygen Level and Heart Rate Monitor,$239.99,Best Buy,Doors open 5pm Thursday
3866,Baby,Baby,"Project Nursery Video Baby Monitor with 2 Cameras and 4.3"" Screen",$99.99,Best Buy,Doors open 5pm Thursday
3867,Baby,Baby,Summer Infant Easy Sight 2.0 Digital Video Monitor,$39.99,JcPenney,Excluded from coupon offer; Doors open 2pm Thursday
3868,Baby,Baby,Tommee Tippee Closer to Nature Value Gift Set,$39.99,JcPenney,Excluded from coupon offer; Doors open 2pm Thursday
3869,Baby,Baby,VTech Digital Video Baby Monitor,$69.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3870,Toys,Toys,"20"" Huffy Boys Shockwave Bicycle",$74.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3871,Toys,Toys,"20"" Huffy Girls Camden Bicycle",$74.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3872,Toys,Toys,"20"" Huffy Granite Bicycle",$59.99,Academy,In-Store Friday Only Doorbuster; Doors open 5am Friday 11/23
3873,Toys,Toys,"20"" Ozone 500 Boys 75 Ultra Shock Mountain Bicycle",$99.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3874,Toys,Toys,"24"" Huffy Granite Bicycle",$59.99,Academy,In-Store Friday Only Doorbuster; Doors open 5am Friday 11/23
3875,Toys,Toys,"24"" Ozone 500 Boys 75 Ultra Shock Mountain Bicycle",$99.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3876,Toys,Toys,"26"" Huffy Granite Bicycle",$59.99,Academy,In-Store Friday Only Doorbuster; Doors open 5am Friday 11/23
3877,Toys,Toys,"26"" Ozone 500 Boys 75 Ultra Shock Mountain Bike",$99.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3878,Toys,Toys,"28"" Remote-Control Off-Road Fighter",$49.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3879,Toys,Toys,6V Minnie Mouse Preschool Mini Ride On,$39.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3880,Toys,Toys,6V Preschool Mini Ride On,$39.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3881,Toys,Toys,"Activity Kits, All",Buy 2 Get 1 Free,Big Lots,"3 Day Deals Open Thanksgiving 7am, Friday 6am, and Saturday 8am"
3882,Toys,Toys,AGame Denver Wooden Playset,$249.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3883,Toys,Toys,Anki Cozmo Robot,$139.99,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3884,Toys,Toys,Anki Cozmo Robot,$139.99,Best Buy,Doors open 5pm Thursday
3885,Toys,Toys,Anki Vector Robot,$199.99,Best Buy,Doors open 5pm Thursday
3886,Toys,Toys,Arcade1Up Retro Arcade,$349.99,Kohl's,"Doorbuster; Get $105 Kohl's Cash; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3887,Toys,Toys,"Art Kit with Easel, 200 Pieces",$30.00,Walmart,Special Buy; Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3888,Toys,Toys,Baby Alive Better Now Baby,$10.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3889,Toys,Toys,Baby Alive Gift Sets,$24.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3890,Toys,Toys,Baby Alive Toys,Buy 1 Get 1 50% Off,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3891,Toys,Toys,Baby Alive Toys,30% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3892,Toys,Toys,Backyard Discovery Mount McKinley Playset,$599.99,Academy,In-Store Friday Only Doorbuster; Doors open 5am Friday 11/23
3893,Toys,Toys,Backyard Discovery Summer Cottage Playhouse,$349.99,Academy,Valid 11/23 & 11/24 While Supplies Last; Doors open 5am Friday 11/23
3894,Toys,Toys,"Barbie Bundle with Closet, Car, Barbie, and Ken Dolls",$29.99,Rite Aid,"Only at Target; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3895,Toys,Toys,Barbie Dolls ,$4.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3896,Toys,Toys,Barbie DreamHorse,$65 Off,Best Buy,Doors open 5pm Thursday
3897,Toys,Toys,Barbie Dreamtopia Doll,$19.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3898,Toys,Toys,Barbie Fashion Doll,$9.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3899,Toys,Toys,Barbie Fashion Doll,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3900,Toys,Toys,Barbie Fiat and Doll Set,$17.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3901,Toys,Toys,Barbie Horse Riding Lessons Gift Set,$19.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3902,Toys,Toys,Barbie Pet Care Cart,$19.99,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3903,Toys,Toys,Barbie Townhouse,50% Off,Best Buy,Doors open 5pm Thursday
3904,Toys,Toys,Barbie Toys,50% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3905,Toys,Toys,Barbie Toys,30% Off,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3906,Toys,Toys,"Barbie, All",Buy 2 Get 1 Free,Big Lots,"3 Day Deals Open Thanksgiving 7am, Friday 6am, and Saturday 8am"
3907,Toys,Toys,Batman Batmobile 6V Ride-On,$98.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3908,Toys,Toys,Battleship,$10.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3909,Toys,Toys,Beyblade Burst,Buy 1 Get 1 50% Off,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3910,Toys,Toys,Black Series Radio-Controlls 360 Rally Car Thunder Tumbler,$9.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3911,Toys,Toys,Black Series Remote Control Vehicles,$9.99,JcPenney,Doors open 2pm Thursday
3912,Toys,Toys,Black Series Wall Climbing Car,$19.99,JcPenney,Doors open 2pm Thursday
3913,Toys,Toys,BLACK+DECKER 85pc Tool Set,$19.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3914,Toys,Toys,Blue Whale Cuddle Pal,$9.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3915,Toys,Toys,Board Games,30% Off,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3916,Toys,Toys,Braha S900 Live-Streaming Drone,$29.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3917,Toys,Toys,Buffalo Puzzels,50% Off,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3918,Toys,Toys,Cabbage Patch Kids Play 'n Travel Set,$24.99,Rite Aid,"Only at Target; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3919,Toys,Toys,Calico Critter Toys,30% Off,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3920,Toys,Toys,Calico Critters Adventure Treehouse Gift Set,$40.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3921,Toys,Toys,Calico Critters Lakeside Lodge Gift Set,$40.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3922,Toys,Toys,Catan,30% Off,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3923,Toys,Toys,Celestron National Park Foundation ExploraScope 114AZ Telescope,$99.99,Kohl's,"Get $30 Kohl's Cash; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3924,Toys,Toys,Chairs for Kids,$34.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3925,Toys,Toys,"Character Cough 30""x16""x18""",$20.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3926,Toys,Toys,Clue,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3927,Toys,Toys,"Colossal Construction Zone, 127 Piece Set",$20.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3928,Toys,Toys,Connect 4,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3929,Toys,Toys,Connect 4 Shots,50% Off,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3930,Toys,Toys,Crayola Activity Table,$25.00,Big Lots,"3 Day Deals Open Thanksgiving 7am, Friday 6am, and Saturday 8am"
3931,Toys,Toys,Crayola Giant Art Tubs,$17.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3932,Toys,Toys,"Crayola Market Set & Storage Box, 65 Pieces",$10.00,Walmart,Special Buy; Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3933,Toys,Toys,Dart Zone Ballstix Ops Velocity Blaster,$19.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3934,Toys,Toys,Dart Zone Super Dart 70pc Refill,$2.99,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3935,Toys,Toys,DC Super Hero Girls Fashion Doll,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3936,Toys,Toys,Deluxe Stroller 4-in-1 High Chair and Play Pen Nursery Set,$19.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3937,Toys,Toys,Discovery Kids ,60% Off,JcPenney,Electronics Excluded from Coupon Offer; Doors open 2pm Thursday
3938,Toys,Toys,Discovery Kids Blow Pen Drawing Set,$9.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3939,Toys,Toys,Discovery Kids Magnetic Tile Set,$14.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3940,Toys,Toys,Discovery Kids Motorized Toy Crane Tower Set,$19.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3941,Toys,Toys,Discovery Kids Princess Tent,$14.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3942,Toys,Toys,Discovery Kids T-Rex Remote Control Toy,$14.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3943,Toys,Toys,Discovery Kids Tabletop Dry Erase and Chalk Easel,$15.00,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3944,Toys,Toys,Discovery Kids Wide Screen Light Designer,$14.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3945,Toys,Toys,Discovery Ultimate Science Kit,$19.99,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3946,Toys,Toys,Disney Cars 3 Toys,Buy One Get One 50% Off,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3947,Toys,Toys,Disney Collection Buzz Lightyear Talking Doll,$12.50,JcPenney,Only at JcPenney; Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3948,Toys,Toys,Disney Collection Classic Dolls,$7.50,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3949,Toys,Toys,Disney Collection Figure Sets,$7.50,JcPenney,Only at JcPenney; Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3950,Toys,Toys,Disney Collection Frozen Castle,$62.50,JcPenney,Excluded from Coupon Offer; Doors open 2pm Thursday
3951,Toys,Toys,Disney Collection Princess 9pk Deluxe Doll Set,$55.00,JcPenney,Only at JcPenney; Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3952,Toys,Toys,Disney Collection Toddler Dolls,$12.00,JcPenney,Only at JcPenney; Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3953,Toys,Toys,Disney Collection Toys,50% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3954,Toys,Toys,Disney Collection Woody Talking Doll,$12.50,JcPenney,Only at JcPenney; Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3955,Toys,Toys,Disney Junior Puppy Dog Pals Toys,Buy One Get One 50% Off,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3956,Toys,Toys,Disney Pixar Cars Super Track Mack Playset,$64.99,Best Buy,Doors open 5pm Thursday
3957,Toys,Toys,Disney Princess Dolls,$4.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3958,Toys,Toys,"Disney Princess Dolls, Select",$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3959,Toys,Toys,Disney Princess Horse & Carriage 6V Ride On,$98.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3960,Toys,Toys,Disney Princess Maximus Horse,$69.00,Rite Aid,"Doorbuster; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3961,Toys,Toys,"Disney Princess My Size 32"" Moana Doll",$39.00,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3962,Toys,Toys,"Disney Princess My Size 32"" Rapunzel Doll",$39.00,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3963,Toys,Toys,Disney Princess Rapunzel Pop-Up Palace with Doll,$34.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3964,Toys,Toys,Disney Princess Toddler Doll with Dress,$20.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3965,Toys,Toys,Disney's Minnie Mouse Giant Art Tub,$17.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3966,Toys,Toys,"DIY Planner Kit, 1750 Pieces",$15.00,Walmart,Special Buy; Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3967,Toys,Toys,DIY Spa Set,$15.00,Walmart,Special Buy; Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3968,Toys,Toys,Doc McStuffins Checkup Center,$35.00,Walmart,Special Buy; Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3969,Toys,Toys,Doc McStuffins Pet Rescue Clinic,40% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3970,Toys,Toys,"Doll SUV and Boat Set, 3 Pieces",$10.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3971,Toys,Toys,eKids Portable Karoke System,$49.99,Best Buy,Doors open 5pm Thursday
3972,Toys,Toys,Electric Scooter 12V,$59.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3973,Toys,Toys,Elmer's Ultimate Slime Kit,$15.00,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3974,Toys,Toys,Escalade 9' Grayson Shuffleboard Game Table,$199.99,Academy,In-Store Friday Only Academy Exclusive Doorbuster; Doors open 5am Friday 11/23
3975,Toys,Toys,Fancy Nancy Bistro Set,$19.99,Rite Aid,"Only at Target; Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3976,Toys,Toys,Fantasy Fingerlings 2 Pack,$30.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3977,Toys,Toys,FAO Schwarz 30pc Motorized Train Set,$49.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3978,Toys,Toys,FAO Schwarz Cake Pop Maker,50% Off,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3979,Toys,Toys,FAO Schwarz LED Unicorn,$19.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3980,Toys,Toys,FAO Schwarz Piano Dance Mat,$49.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3981,Toys,Toys,FAO Schwarz Piano Dance Mat,50% Off,Macy's,Doorbuster; Prices valid until Friday 2am Doors open at 5pm Thurs and reopen 6am-1pm Friday
3982,Toys,Toys,FAO Schwarz Roller Coaster Building Set,$29.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3983,Toys,Toys,FAO Schwarz Tea Set,$29.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3984,Toys,Toys,FAO Schwarz Toy Baby Doll Triplets,$49.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3985,Toys,Toys,FAO Schwarz Toys ,60% Off,Kohl's,"Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3986,Toys,Toys,Fingerlings Toys,30% Off,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
3987,Toys,Toys,Fire Truck 6V Ride On,$98.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3988,Toys,Toys,Fisher Price Chatter Phone,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3989,Toys,Toys,Fisher Price Disney Princess Magical Wand Castle,$19.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3990,Toys,Toys,Fisher Price John Deere Dump Truck,$29.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3991,Toys,Toys,Fisher Price Laugh & Learn Smart Learning Home,$99.99,Rite Aid,"Doors Open 5pm Thursday, Close 1am Friday and re-open 7am Friday"
3992,Toys,Toys,Fisher Price Laugh N' Learn Piggy Bank,$9.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3993,Toys,Toys,Fisher Price Laugh N' Learn Singing Soccer Ball,$9.99,Belk,Doors Open Thurs 4pm-Fri 1am & Reopens Fri 6am-10pm
3994,Toys,Toys,Fisher Price Little People Large Vehicle,30% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3995,Toys,Toys,Fisher Price Little People Work Together Construction Site,$19.99,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
3996,Toys,Toys,Fisher Price Rock-A-Stack,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3997,Toys,Toys,Fisher Price Spill-a-Sarus,$5.00,Walmart,Black Friday Begins Online Wed at 10pm ET and In Stores Thurs at 6pm
3998,Toys,Toys,Fisher Price Toddler Tea Set,30% Off,JcPenney,Toys excluded from coupon offer; Doors open 2pm Thursday
3999,Toys,Toys,Fisher Price Toys,Buy One Get One 50% Off,Kohl's,"Doorbuster; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
4000,Toys,Toys,"Fisher Price, All",Buy 2 Get 1 Free,Big Lots,"3 Day Deals Open Thanksgiving 7am, Friday 6am, and Saturday 8am"
4001,Toys,Toys,Fisher-Price Double Dance & Sing Along Mat,$39.99,JcPenney,Toys Excluded from Coupon Offer; Doors open 2pm Thursday
4002,Toys,Toys,Fisher-Price Imaginext Batcave,$24.99,Kohl's,"Doorbuster; Kohl's Exclusive; Doors Open at 5pm 11/22, Prices Valid Until 1pm 11/23; Earn $15 Kohl's Cash for Every $50 Spent"
